#     run      RA         Dec        MJDstart       MJDend         node  inclination     mu0       nu0
4389 201.93747418732951 37.677814205488055 53034.507847409957 53034.524018070028 95.0374810000001 40.098446 198.34198235018161 -1.1585878692018279
4392 147.50878055785947 29.973312733034852 53035.402623870024 53035.520794120021 94.9968889999999 37.505299 153.17156299828704 -1.2697301963434211
4448 84.167111667638892 -6.5116357028584542 53047.151867340042 53047.187940359952 263.017788 -90.003165 76.504790579320087 -1.1415492185136851
4458 114.30353325870449 14.173908561423737 53051.240468800002 53051.274883290047 94.996152 40.006493 118.76420179165045 -1.0615337038294599
4469 114.86209202205245 14.587066742783538 53052.255886520026 53052.448275970026 94.9980550000001 40.005294 119.44553952383575 -1.0589603709036317
4470 184.81916402263539 36.234933021853124 53052.46039605001 53052.527151870025 95.000256 37.521528 184.85415045626254 -1.2864543497955949
4503 197.8606153836343 8.4294467258962484 53080.305550999998 53080.347843509961 32.0078590000001 35.003987 195.61756906342256 -1.06662116167434
4504 155.93677637203089 32.748576119853759 53080.357827840053 53080.46148595 94.992372 37.506774 160.87960472479861 -1.0603219396063541
4508 116.28492561018186 14.028588264602451 53081.234817140052 53081.328109440044 94.99827 37.501154 120.28165626466391 -1.2666170402899644
4510 196.61695084884687 35.867413473260314 53081.346373159955 53081.358812129976 94.971781 37.442229 194.38763189259819 -0.99362793239060476
4512 196.6766944429742 35.859021064147996 53081.378787979978 53081.490738740045 94.9863700000001 37.50266 194.43975287583135 -1.057066998380912
4516 124.11524156582358 33.925374753721144 53082.110385179971 53082.184189749998 32.000154 35.008533 123.75535889630552 -1.0645729318095793
4517 115.07873613485512 13.471450399276163 53082.19330149005 53082.244715909961 94.991867 37.505621 118.99971233202463 -1.0624922462872199
4518 129.55672105512036 22.301624131237087 53082.255744479975 53082.337841699999 94.993098 37.505414 135.34969003921259 -1.0615907142402607
4520 237.3223741167541 23.919425126696947 53082.35098430996 53082.410691379984 94.99905 37.501594 231.35334653227582 -1.0586285133103903
4540 232.51494477737489 24.144207282191434 53104.340076329972 53104.365783540045 95.084859 35.047402 227.31855600428133 -1.1244984244509528
4549 116.77569379670254 13.1891953527422 53108.146934459954 53108.179275790048 95.046489 34.984912 120.2748235238864 -1.130654836713503
4550 156.89624391718294 30.604915681184384 53108.188225040052 53108.224298059955 95.0043640000001 35.002061 161.0771539780759 -1.0567218368789622
4552 168.89464345410926 32.859554715788214 53108.238259049998 53108.355185400003 94.999373 35.009466 171.52254403893465 -1.0658716231108534
4555 115.22276357895855 12.352270984125379 53109.136389620027 53109.178267500007 95.0027419999999 35.001046 118.53930670086429 -1.055835673279266
4569 115.08820586307928 12.268660957093175 53110.13402069005 53110.261312849994 94.997694 35.002971 118.38255713434222 -1.0589039080329743
4570 207.81010735549788 31.756334305671881 53110.270433999998 53110.399384690048 94.9968229999999 35.002421 204.2498291864344 -1.0583389121038222
4571 242.35444782629287 19.482956346519202 53110.407667470026 53110.454935570029 94.991871 34.998187 237.55435146048555 -1.0543590359964228
4576 116.15775793139629 12.684696763498984 53111.124752049996 53111.45936042002 94.9951270000001 35.004627 119.48666806125092 -1.2706972848350204
4588 206.18940433307546 29.632568914316387 53117.328073990051 53117.457853940039 94.986807 32.496776 203.31254173473118 -1.0518639785941777
4599 171.11476169662865 30.669814535767753 53120.298775629977 53120.392897190046 94.997571 32.501909 173.08552489717877 -1.0583160756252283
4600 240.65651385439574 20.115251079135064 53120.403005620021 53120.448200550003 95.0070490000001 35.002425 235.8513460219319 -1.2728813336640297
4623 159.52953044019861 28.605132307363586 53137.199441890043 53137.366538759954 94.9975810000001 32.499336 162.81167323580163 -1.2649761228604182
4628 216.52613785700157 27.184184696393309 53138.270805140048 53138.316829340052 94.980717 32.492527 212.72313838994964 -1.2549448732123016
4629 -113.79133693756474 16.251487090125984 53138.330467649997 53138.451125690044 64.9953940000001 -90.002804 261.25027823027619 -1.1655680271878555
4632 144.01061072874441 24.553889560264849 53139.142914500007 53139.225011720031 95.0001040000001 32.499276 148.36565676363037 -1.0550989201489758
4633 228.18429024400606 23.554266440555818 53139.234221540049 53139.293513979981 95.013114 32.506695 223.86661875805163 -1.2759455822437742
4646 193.42854365652647 28.671170494350928 53147.272625979982 53147.429771670024 94.9968100000001 29.997805 192.38978306214256 -1.0549129195869442
4649 182.37662612839551 28.706724093966702 53148.236568400003 53148.423982259956 94.999255 29.999824 182.69859681739911 -1.2667750897298395
4663 207.42120296924833 24.623850314245743 53166.221712990053 53166.256542120027 95.009841 27.515182 205.29204322483048 -1.0727277347490747
4670 200.09948858122203 25.619324496073972 53168.143939940048 53168.285329600003 94.99409 27.49882 198.58661625063678 -1.0550061129212243
4671 229.68262134550906 23.227124142233862 53168.298206629974 53168.358328329974 94.9995970000001 32.501698 225.26283916847717 -1.0582629841160112
4674 203.6174345503845 24.978487435211221 53169.209217020019 53169.339411599998 94.998607 27.500914 201.82536908135629 -1.2665594885852478
4678 204.97945799914729 22.596219385057633 53170.16069980996 53170.286748070022 94.995238 24.999448 203.39106125288629 -1.0565180841077511
4679 229.2077160073386 61.68242737212568 53170.296469259956 53170.423346779979 94.995192 70.001177 204.31474653159557 -1.0556639662657772
4682 227.43224843578204 65.214821169088324 53171.276911859954 53171.392179679984 94.9969819999999 72.504214 201.43267743939242 -1.2688144832892738
4797 308.48576510092721 -1.0572326866636641 53243.251013059962 53243.322329840041 179.350476 0.000978 308.48577649626162 -1.057991279949982
4800 18.686443162484402 13.347774415367944 53243.377422129975 53243.421787800005 16.1339929999999 83.703827 29.681854863321977 -1.0171394494218422
4822 306.10566824113062 -23.315710985415855 53260.188731220027 53260.41968147998 325.0995 50.812066 295.38258566928715 -1.0559900122304602
4828 249.81104854241937 28.541836138273617 53263.09066227002 53263.331563709951 136.813075 31.702097 246.88958918253024 -1.0564463556962533
4829 18.557886152613495 10.467012750298437 53263.34238355 53263.47672445995 16.0889749999999 83.717642 26.765244093145807 -1.2735792737808245
4832 251.48098639831187 28.007298599261301 53264.101653259946 53264.338408379976 136.812083 31.7018 248.44041760030359 -1.2659678770307243
4836 305.28861504603248 11.874694529780136 53265.096126120028 53265.290174100002 274.997623 25.000658 307.30390834964606 -1.267305521069489
4843 370.92136511322673 23.615168223559216 53269.228140770021 53269.36621337002 275.00024 25.000596 10.425285912541154 -1.2670252836706288
4844 381.81754055627994 22.989766356028785 53269.375019370018 53269.440531290042 274.9982 25.003705 20.449450733401292 -1.0598843203403696
4849 295.47738852893593 -1.0577375366751953 53270.093806200006 53270.47402414005 297.636104 0.000594 295.47737756975363 -1.0577151619575047
4851 357.62169548641845 23.759987525904382 53271.307598379972 53271.342427509961 274.99826 25.007405 358.24879898311514 -1.0639122510680727
4858 -51.467775037659251 -1.0571440288579266 53272.179939679976 53272.485938409955 102.203294 0.000327 308.53223037005864 -1.0569989965593141
4868 330.43622755654224 -1.0582813443309353 53286.209325799995 53286.461422320019 156.435457999999 0.000567 330.43623797343241 -1.0583406043445169
4874 300.06585306636947 -1.0570383290339318 53288.083691649997 53288.490031440051 272.500968 0.000112 300.06585123439845 -1.0570901573481268
4879 303.86539478142936 11.548862875421563 53291.072398150005 53291.151178309949 274.991652 25.004581 305.88723265977666 -1.0621963593471746
4880 330.42542201108381 19.91563808557617 53291.163474390043 53291.203693740048 275.014169 24.993015 332.75016383358371 -1.0478855332140504
4884 336.01529177922595 21.113243788187795 53293.077163920032 53293.11448084005 274.991145 25.002898 338.11921310879279 -1.0588505025587502
4887 56.7556615255059 47.070547987029819 53293.372540429977 53293.489052140052 25.973913 66.104476 80.150483911922294 -1.2662336653124022
4894 327.51116622585852 -1.0571904245860888 53294.187007029977 53294.268689620025 197.777415 0.000943 327.51117735320412 -1.0579156133510406
4895 -0.9815947434273119 -1.0584159732325835 53294.294656929982 53294.488290270026 138.456382 0.001384 359.01842467338844 -1.0575159982467988
4899 372.16804147845028 -1.0546449611315531 53296.278055990049 53296.41447005995 318.39776 0.001488 12.168025279455478 -1.0558452619579093
4900 74.308210515317583 58.000977614295309 53296.425138779981 53296.487748279978 25.9745539999999 66.114162 95.344232599873678 -1.0634303326182111
4905 5.990011352894884 -1.057337522799336 53298.310743959955 53298.489035900006 88.010334 0.000107 5.9900110787626293 -1.0572315588406311
4927 310.98462944906578 -1.0568122761600349 53312.065114679979 53312.370284149998 247.832266999999 0.001249 310.98461903815678 -1.0579266471930564
4930 -55.690886953139177 -1.2679553519920637 53313.056193090051 53313.211680250002 89.03958 0.001292 304.30913638754924 -1.2672093205342421
4933 309.96145980462182 -1.0587949002667187 53314.063499570024 53314.373229999997 285.358694 0.000984 309.96144326654974 -1.0592045636254641
4948 14.614566715324605 -1.0563564679665842 53319.230370579979 53319.358492000007 147.445898 0.001315 14.614583192118149 -1.0553921017877137
5036 345.23447079671388 -1.2675514432017989 53350.059082420026 53350.092253009956 250.610935999999 0.008273 345.23448560035064 -1.275797521548359
5037 116.13911284020971 11.472486023122888 53350.380872029986 53350.432286450006 94.9821430000001 32.505034 118.89114667883167 -1.2799341809871634
5038 128.23134973808527 17.827228373423893 53350.448772190051 53350.522991400001 94.997276 32.506047 132.20273528111875 -1.2717747409902644
5042 22.233311029829778 -1.2688868087370162 53351.124203429972 53351.225788370022 133.692322 0.002207 22.233328899129109 -1.2668327989049704
5043 33.663494501540441 -5.3797967462081768 53351.237554640044 53351.264505749998 212.490918 -90.001059 27.10997957772507 -1.1673113773332813
5044 54.036262024078454 44.938874584554782 53351.284581929976 53351.338898779984 25.976742 66.107858 77.311902298002835 -1.0516228099923131
5045 114.55312775543779 10.807781014884144 53351.350889050002 53351.432986270025 95.0129899999999 32.49422 117.21665203987349 -1.0505725549889342
5046 115.0585301789058 9.7675492268594848 53351.444169240043 53351.458266740046 95.056034 29.989611 117.19514430516293 -1.2354271002470518
5047 115.96879187213744 10.243920573815137 53351.472562629977 53351.513611240043 95.003443 29.999599 118.20349097800452 -1.2625520775693224
5052 -14.689333046959387 -1.2664151093431462 53352.070698290052 53352.17891735 75.153572 0.001638 345.31066685382137 -1.2647771155000527
5060 71.322766860949955 56.712015985930158 53352.248402799996 53352.327597590047 25.978517 66.11001 93.283823162744852 -1.0563597419337893
5061 116.95911290288663 10.754049072425412 53352.336135529978 53352.520646959951 94.996517 30.002474 119.3020729386389 -1.2686006027202086
5064 -19.594244746321802 -19.591972657173265 53353.05661052002 53353.135390679978 94.997969 20.006742 341.90909653403793 -1.260495302044464
5065 380.48479971294228 5.963197154199583 53353.144436840055 53353.245607149998 274.953913 7.491571 20.402467166501605 -1.257002843737135
5066 47.069206120539491 -0.73196853166845433 53353.254546420023 53353.293521870022 46.024089 43.142805 46.286098581977072 -1.2487394250847037
5069 23.996047782781339 -20.265723265265525 53354.161152400004 53354.263981240052 94.9999540000001 20.001577 22.783887753336618 -1.2654603120787462
5070 46.879512411239268 -16.462583410307747 53354.27277042003 53354.285624029981 94.926318 19.972811 44.813867604877039 -1.3026005698335992
5071 117.16784300747275 11.094339749395461 53354.294606540047 53354.499020329982 94.9985569999999 30.000723 119.64176695697272 -1.0604071755649094
5072 197.3368994705834 28.357900712479431 53354.505607259962 53354.523851090053 94.9776529999999 29.952311 195.83617705016559 -1.0108499971118712
5079 151.31861510453882 26.602877525710852 53359.377543740055 53359.401592420021 94.984052 32.519964 155.26282739404542 -1.2877619793473198
5080 116.37717048638278 9.34280975989906 53359.40990637998 53359.523930299998 94.998441 27.501832 118.20893013199621 -1.2665207996467422
5087 151.52751601046518 22.160942859008625 53360.386777470027 53360.521947640053 95.000688 27.498156 154.2750698052555 -1.2660741199632706
5112 114.95144488608834 8.901341634436621 53387.341395390045 53387.526736079977 94.998609 27.500102 116.74843829023177 -1.0556034603642619
5115 173.65659289280086 25.97789582329532 53388.350377890049 53388.428328790047 95.0007850000001 27.51084 174.81392916566639 -1.0680076739614968
5116 173.31936438290808 23.482006989179485 53388.444881370022 53388.53236880996 95.0063539999999 25.017951 174.29727701668691 -1.0750964450007996
5125 131.24344592411208 14.289840377775503 53389.404394290053 53389.527125490044 94.9970020000001 25.002371 133.58402815799209 -1.0583241019714533
5137 117.20600180953527 8.6195059923744619 53405.159367159962 53405.294951970027 94.9957789999999 25.001857 118.70885585823645 -1.2681054543599837
5138 141.77799540109311 17.664852768297386 53405.304494090051 53405.340567109954 95.019459 24.987207 144.2604097030671 -1.0406929976182864
5140 152.52723835323545 20.389082827796067 53405.358783479976 53405.428027100003 94.997768 25.002522 154.77811679676267 -1.0598784978036697
5181 82.747655403988944 9.6644916787912631 53439.077348370025 53439.126275000002 83.817243 -90.001589 74.151127705473016 -1.0546727642727796
5182 116.96263670900065 7.6733563412919601 53439.134502650006 53439.216185240053 95.0078269999999 22.499607 118.17950217031117 -1.0560566647308141
5183 132.44792096125875 13.026387990863871 53439.224427500005 53439.50471902002 94.997827 22.500408 134.3208375691888 -1.0584546090510083
5194 117.49526097299595 7.6490657614481341 53441.129899240048 53441.496848950002 95.001257 22.500966 118.66411218468639 -1.2686585657396889
5224 155.21323739947866 20.737565697583587 53462.102693709952 53462.276839329978 95.004773 25.004128 157.30942100301459 -1.2694130199281008
5225 166.59506858706763 17.9887104313236 53462.291195600003 53462.37287819005 94.9920940000001 20.010125 167.52100091175228 -1.0680311120138604
5237 212.58538988156363 21.162856877197385 53469.318795600004 53469.393844070029 95.001823 25.002289 210.59125840365166 -1.2697848804989327
5301 193.84589579888419 18.72326544381367 53493.283641729977 53493.311007470023 95.0265259999999 20.038952 193.37728559947135 -1.0957942956152484
5308 192.70850345494327 18.775544174822684 53499.287843220023 53499.443330379981 94.996239 20.000126 192.29705811293795 -1.0567214968513288
5312 136.4641367992887 12.456906512184226 53500.134863829975 53500.217790320021 94.9975219999999 20.001399 137.95783751530007 -1.0582231517350342
5313 160.47221472715944 17.041345693368502 53500.228783970022 53500.276052070032 94.9858669999999 20.016063 161.60806154059475 -1.2833786668644673
5314 177.85841648836308 18.58876549517926 53500.289656320027 53500.438509359956 94.997125 20.001288 178.23095910675983 -1.2684924416532857
5317 226.15994407212966 14.025478716738521 53501.201152020018 53501.266663950002 95.008357 20.002463 224.69528527861024 -1.2691610960845126
5318 203.06402616424865 15.627187055391762 53501.276210490047 53501.3479419 94.995985 17.498426 202.37744691912113 -1.0528521500040589
5322 211.89007146366868 14.638971942672418 53502.272990479978 53502.374160790045 94.9925629999999 17.499244 210.95516224662805 -1.0558261345151416
5323 229.57890516014311 17.046512453711284 53502.383544609955 53502.445324840053 94.981515 24.996916 227.15956361853992 -1.2598019745622506
5326 201.12569231608211 15.580305664730128 53503.268681590052 53503.397217640049 94.9889209999999 17.497596 200.52134707273058 -1.2632523739967509
5327 256.50175398886705 42.701021631661149 53503.406069199998 53503.442142220018 94.9663480000001 72.48228 229.16755873121417 -1.0217750300665618
5330 231.64692792384741 14.771381204381919 53504.300211509952 53504.345406450004 94.986241 22.496452 229.68537154677176 -1.0522001452760728
5360 150.18635149850786 13.227532734187635 53522.140974779977 53522.287754659948 94.995311 17.501519 151.22718497308122 -1.2686805410737978
5362 224.38926859688428 66.479526746956893 53522.299082170022 53522.374959900008 95.0035549999999 72.51274 199.67485369351149 -1.0692070240358125
5374 153.85861428709993 14.032057152384821 53525.145415990046 53525.171952470024 94.990449 17.503187 154.8800573663016 -1.061339476860016
5375 247.87834611192054 53.334043032093987 53525.182496040048 53525.221056859955 95.000014 72.498429 217.1120465090699 -1.0543541724668648
5376 183.53241077491512 16.437260355259355 53525.22950697998 53525.286311620024 94.9990240000001 17.499196 183.59212409237406 -1.0565215095674607
5377 239.43901912954439 -1.1513909144891195 53525.294967140049 53525.339332809956 60.003438 34.950053 240.20050441147302 -1.2670430045551111
5378 248.35129505403353 13.143003370191458 53525.348803829984 53525.430071790041 98.64202 27.193833 245.89493940282287 -1.2731987202493233
5381 157.48719762289178 14.555829580145664 53526.147411429985 53526.223703800002 94.9942840000001 17.505398 158.43580266595049 -1.0625841474630631
5382 182.58945559061451 16.218327071068344 53526.230705120026 53526.284192700004 94.999926 17.504875 182.68486430427672 -1.2719019686908677
5384 -113.27658422466315 -6.2156309647832861 53526.312236849997 53526.380651200008 60.009507 34.948593 249.06122082669935 -1.2702093125947942
5385 227.12367263529757 56.247043957606941 53526.400942970031 53526.41213805 95.0153989999999 65.036882 206.8947993779465 -1.3060601514511956
5387 241.83007426180566 51.204234313651746 53526.421727829977 53526.431264379979 94.8843280000001 67.34274 216.5662145453914 -0.86707925061362567
5390 175.87968182453747 16.23415737347359 53527.144415579984 53527.221122579977 94.993781 17.496202 176.24450798258695 -1.0531981952698266
5391 235.29487322648967 -22.704806429083884 53527.23073012002 53527.342680879978 259.90017 43.200371 226.92247396099842 -1.0561621976493307
5392 254.75268869900961 -6.2609540538911332 53527.351992129981 53527.382674929977 259.873423000001 43.200922 251.86288313434153 -1.0750569651574917
5395 176.45340105582713 18.527599392885453 53528.169352270023 53528.179303450001 94.9888699999999 20.015698 176.89679556701711 -1.2820873464693141
5396 238.86711573672997 -0.49495112625579407 53528.195657149998 53528.303876209953 60.0060520000001 34.94923 239.35601245876134 -1.0581194617530072
5398 254.36086094134058 -6.6230676951627645 53528.334729349997 53528.426363120023 259.900282999999 43.201173 251.33840012080614 -1.0563251356911127
5401 153.00463777346141 59.754848810886749 53529.153881859958 53529.17627202002 94.982178 65.082288 169.50662462893683 -1.3482166879825099
5402 183.20150105458291 3.9410071854762792 53529.186530270024 53529.20145704005 94.987255 4.970456 183.205438763709 -1.0270432004549606
5403 255.13504581516344 43.436910119861395 53529.213132679979 53529.335863879976 161.742220999999 44.754183 254.20577988446274 -1.2659178551926624
5404 -97.742662846800101 -16.071886610449617 53529.344329579981 53529.358427079984 60.037222 34.9379 267.19995912832894 -1.0796410290926861
5405 270.56414191895703 2.7020255265601607 53529.387592820029 53529.424080470031 98.616672 27.191378 270.21923033935565 -1.2611184922359511
5408 149.52847580836138 53.446065793359324 53530.140087909953 53530.188185270024 94.998179 60.01048 164.77621634073813 -1.0652827279742358
5409 247.80341945093161 13.600077130062461 53530.196989309952 53530.244257409962 98.6354179999999 27.193807 245.22420263180535 -1.0602730782200174
5410 272.37833706539726 2.01534042040781 53530.252668979978 53530.366278270019 98.6223610000001 27.19207 272.14720716388581 -1.0537804726132205
5414 255.96457829950953 43.618987463064101 53532.266989290045 53532.297672090048 161.747758999999 44.76959 254.79971833863704 -1.0715093574990506
5415 -60.629893856599473 -11.480077618817306 53532.305747079983 53532.338917670022 98.632853 27.190093 302.19019692631844 -1.058572669779988
5416 255.11744712445071 43.646937571095428 53532.347395800003 53532.427419859952 161.742146 44.757327 254.18428095742374 -1.0597411095892948
5421 -62.826999791266296 -10.685643921008435 53535.369774749997 53535.423676970029 98.624683 27.192021 299.90072878618076 -1.2653706964224409
5598 344.23863690550309 5.7498327392742654 53625.273218740047 53625.352828170027 274.996656 7.501585 344.34256535190906 -1.2684552436017662
5636 345.71312050314111 6.0240623665857607 53638.182963779975 53638.23852452002 275.000288 7.500676 345.82039821511648 -1.0590541303108687
5640 309.0083353299155 3.1473160228376016 53639.097313779981 53639.205947470029 274.996966 7.500401 309.12177237168987 -1.0583643821168478
5641 362.11926362143214 6.433339111952006 53639.21480782998 53639.276588059955 274.993194 7.491417 2.1368972641706914 -1.0487401437711128
5655 308.20744010074384 2.8489202586879108 53641.135367129973 53641.23943987002 274.989432 7.500893 308.29403847825637 -1.2691197185379564
5656 359.25964127968336 6.1947893352179992 53641.248100120029 53641.312782779976 274.99956 7.502524 359.29186179902081 -1.2704349824899808
5657 33.66683025059379 -5.2630292494598816 53641.322301190041 53641.349666929971 212.481656 -90.001186 27.217482582364099 -1.1800681463469884
5711 379.77740707779901 6.19639654697324 53654.374518650002 53654.466567049996 274.993249999999 7.499407 19.691639604228403 -1.0568372377547703
5714 380.55941789260777 6.1698815761620995 53655.369618670025 53655.478667000003 275.000122 7.501388 20.46973809812604 -1.058918734073383
5794 117.86650981193056 9.1245410004268734 53673.403725849996 53673.451408579982 94.996341 25.001116 119.5070746222367 -1.0574346657111096
5803 116.63454564781382 6.3079365028841163 53675.407893950003 53675.421991450006 95.0662420000001 19.990683 117.46315169467718 -1.2411824967547316
5814 27.624634497025138 55.537758814440551 53677.371822590045 53677.446456429985 16.0924060000001 83.712907 72.410910023407368 -1.2695030281994661
5815 124.58443062490426 10.43745702186771 53677.455517820024 53677.506102979976 95.018746 22.49483 126.19915225512979 -1.0474794398380953
5817 32.584413474568322 11.533720940364047 53678.360033040051 53678.495617850007 25.973288 66.110225 39.185270248521221 -1.2702100451825038
5824 118.57335458885744 5.8694832104222581 53680.401664140052 53680.441883490043 95.0458000000001 17.495101 119.22356260366136 -1.2517113406577276
5848 117.29661568867671 6.7479793678232198 53684.411622459957 53684.41908584004 94.743328 20.040398 118.20716394521831 -1.153734778922223
5849 118.65858535946148 7.1965553181849549 53684.426988940053 53684.502037409955 94.993455 20.003216 119.64690146329529 -1.0604262020482971
5867 119.20773795471783 6.2696665785110843 53686.41491577003 53686.511110490042 94.992023 17.503166 119.93776673860435 -1.0585109759440681
5921 122.35027947212396 6.9272031865900239 53704.409459540053 53704.435581379978 95.033365 17.49265 123.12353034130435 -1.2550875644579174
5925 118.28880466477145 6.8538391204427871 53705.388956579976 53705.397663859956 95.419845 19.933986 119.21651128161329 -1.109476308975534
5933 20.266984503072017 -10.711245258103961 53710.217948949998 53710.257339029973 94.992433 9.995665 19.997164426794573 -1.0608143066177262
5934 32.791810661555324 12.475467266711151 53710.26860774005 53710.379729229971 25.971484 66.111956 40.124587389746296 -1.062409420091895
5935 118.76075990548139 7.0100402688966108 53710.389335070024 53710.509993109961 94.997346 20.000022 119.68505764505088 -1.2667711840678144
5959 22.413822212700449 38.117176391324769 53733.165768909952 53733.251597820024 16.0959679999999 83.711594 54.642264177758022 -1.056851294699813
5960 31.710273844189842 64.083845651543314 53733.267377999997 53733.365231249998 16.0942900000001 83.719304 81.196867656516886 -1.0626978669772449
5972 119.60995808903675 6.1635687561920323 53741.352460800001 53741.451972579976 94.9957039999999 17.501619 120.2935313451907 -1.26841541406734
5973 172.76140587412075 -9.1587958879734579 53741.462146990045 53741.523512590044 176.409521 61.065278 166.63709691814307 -1.2625053153779435
5976 164.43994655014103 -22.575289938684246 53742.432474309957 53742.526595870026 176.382512 61.04645 151.01081370771433 -1.0687207482085119
5982 164.9815250714482 -22.173805559898256 53744.4625418 53744.51478549005 176.396095000001 61.062947 151.61982887295639 -1.2734296769083346
5999 163.06822095940839 -25.064167344314438 53764.382681429983 53764.417510550003 176.414161 61.066742 148.24814013680339 -1.2579874943280971
6003 51.979261597345243 3.8499312728864914 53766.170718090048 53766.282254209953 45.9975730000001 43.146275 52.994046947808734 -1.2672832263674929
6004 118.0680135546223 5.9412092017306408 53766.292746859959 53766.413404900006 94.9962370000001 17.501936 118.75787894864196 -1.0603275261373901
6005 191.79306695023612 -22.942862684424583 53766.425938479981 53766.513840559957 191.528427 87.394974 168.61680783821603 -1.2586769875351969
6073 442.54971897173908 2.5467005406421142 53819.111703329982 53819.139483699997 263.808158 89.997436 81.260787653513177 -1.2570819577438945
6074 50.561954558651962 76.777095242690393 53819.15038067002 53819.186453690047 16.09952 83.683929 95.226128425336668 -1.2350559342276537
6075 81.703992749882829 81.716376076422691 53819.194747059955 53819.216307950002 16.0956760000001 83.602669 102.68396723182818 -1.1538248481177042
6103 106.68367807036923 82.446313069982907 53846.21044875995 53846.277204579979 16.0957099999999 83.720448 106.17301919023656 -1.2737406340277653
6104 238.10488286795888 19.527167716772865 53846.289259249999 53846.316624990053 95.0410510000001 32.516213 233.93762801266502 -1.2941379854882318
6105 254.30981930239699 10.552412634685528 53846.325626050006 53846.370406349997 98.632235 27.192954 252.27595789332861 -1.2688376724684127
6118 119.10084892848873 82.463981525359728 53855.209391300006 53855.27531785996 16.097987 83.727139 107.78924574095213 -1.0715955201525713
6121 191.57336166051979 -22.765108265570465 53856.235239100002 53856.321068009958 191.524636 87.395021 168.78253323680124 -1.0526027777518188
6122 226.17442580215771 55.483680079872933 53856.330922290043 53856.404726859953 178.711556 64.496406 246.18069283954642 -1.2644210836873446
6123 258.6714488276595 62.870442468894673 53856.412674629973 53856.447503750009 178.713964000001 64.524636 264.1519691984505 -1.2926916304297782
6160 158.37382978043144 7.8957397286589961 53879.143063340045 53879.162965700001 94.9434199999999 10.022178 158.64009569214539 -1.0829623397604056
6161 248.26317851237374 45.497265731569769 53879.172867029971 53879.230915570028 95.014435 67.511444 223.77228193205926 -1.072069692129251
6162 225.33304041177749 55.377570110723774 53879.240766399998 53879.422375400005 178.713165 64.49958 245.7398183575427 -1.0567414058602052
6166 198.71254256629629 12.925475412426353 53880.143990050005 53880.253867640044 25.96999 66.11267 191.22934040900034 -1.2607294853489621
6168 -102.2194267467525 -13.558406679449092 53880.282524850008 53880.309475959963 59.976569 34.958775 262.188091057316 -1.2503379243981791
6169 279.55547432625281 62.811289058739192 53880.336522640049 53880.394156550006 178.715122 64.502411 273.64611963230499 -1.2693051520249585
6174 199.34726310964075 12.085137400671687 53881.14996340996 53881.257353209956 25.972786 66.112503 192.2539305497308 -1.0530281931126766
6176 -149.19462182901836 -13.325630984333735 53882.235804120028 53882.265657659955 25.963383 66.115173 220.08871371127805 -1.0440832987686601
6177 283.85795308809179 38.882940998312236 53882.27581629005 53882.430474190049 161.744554999999 44.755701 276.19344566264533 -1.0578484661778165
6182 301.77986598826567 58.896986674259693 53885.315876690052 53885.431973770021 178.712705 64.498729 285.08784575368384 -1.2660652763074995
6207 276.6157132330373 13.712632460666761 53903.191175040054 53903.236369970022 259.882360999999 43.208205 281.36602340906961 -1.0728910618217697
6212 276.66644087427892 13.757159532930448 53904.19349175995 53904.249467140049 259.889863000001 43.201628 281.43454925836596 -1.0643894810961241
6282 295.08732178385691 22.22494157436682 53974.222701979976 53974.260018900008 127.902476 64.233103 282.43597070234142 -1.1737942407348421
6354 329.99949192827609 43.473302794738345 53994.164572949994 53994.293523640052 178.712578999999 64.500878 308.2490930241496 -1.05954433833196
6361 358.64684841320167 -2.8081743169209008 53995.27112837998 53995.336640300004 178.711413 64.498304 1.218628024259595 -1.2668486965232146
6366 338.2674461163121 33.83704717166497 53996.090110370023 53996.156866190046 178.713355999999 64.498775 319.83572961474476 -1.2694709347329742
6371 349.37568151550556 15.994672681311492 53997.212710770029 53997.273247100005 178.701123 64.497171 340.28941059322682 -1.2578973839548386
6372 354.52316363561977 6.2775186042951345 53997.284858449995 53997.340419199994 178.714639999999 64.498086 351.24546834992884 -1.0598014959083126
6413 0.99095785528413738 -7.2129571548856202 54007.199773250002 54007.251187670023 178.699552000001 64.501431 6.1937072497634427 -1.0456585399505001
6426 367.61565129176967 32.036000540979934 54010.434834140047 54010.483760770017 344.648863000001 60.121029 23.322665554850271 -1.2923771672498496
6469 400.65817736173545 19.659680402719857 54028.262896340049 54028.314725390046 275.00376 25.001903 38.302914945296891 -1.0598121765139632
6475 400.51102262100204 19.69372152095757 54029.343871770026 54029.404822740049 275.007439 25.004116 38.160555454237894 -1.0636007247579462
6481 114.17261466977281 39.931081275608001 54030.461712900003 54030.493224959959 45.996828 43.147344 119.43074920949169 -1.0611736798449447
6485 49.427259298666463 1.7613915508215181 54031.413049200004 54031.496804950009 45.98823 43.147307 49.702272727564697 -1.0645046120815362
6505 69.723255227154596 19.305198624561207 54036.421090240052 54036.459236420022 45.9972160000001 43.148249 76.211299586839374 -1.0599162793618686
6509 90.925160744171592 32.290575147121281 54037.408661579975 54037.476661299996 45.992457 43.153122 99.225760998501045 -1.0674147687793458
6514 63.192811149455302 4.0287808556661355 54039.415223550001 54039.497320770024 56.019255 36.833995 64.173799462760968 -1.056888307573121
